{disease_id}	{index}
OMIM:174750	1357
OMIM:174770	1358
OMIM:174800	1359
OMIM:174810	1360
OMIM:174900	1361
OMIM:175020	1362
OMIM:175050	1363
OMIM:175100	1364
OMIM:175200	1365
OMIM:175400	1366
OMIM:175450	1367
OMIM:175500	1368
OMIM:175505	1369
OMIM:175510	1370
OMIM:175690	1371
OMIM:175700	1372
OMIM:175750	1373
OMIM:175780	1374
OMIM:175800	1375
OMIM:175850	1376
OMIM:175860	1377
OMIM:175900	1378
OMIM:176000	1379
OMIM:176090	1380
OMIM:176100	1381
OMIM:176200	1382
OMIM:176240	1383
OMIM:176250	1384
OMIM:176270	1385
OMIM:176305	1386
OMIM:176400	1387
OMIM:176410	1388
OMIM:176430	1389
OMIM:176450	1390
OMIM:176500	1391
OMIM:176600	1392
OMIM:176620	1393
OMIM:176630	1394
OMIM:176670	1395
OMIM:176690	1396
OMIM:176700	1397
OMIM:176770	1398
OMIM:176780	1399
OMIM:176800	1400
OMIM:176807	1401
OMIM:176860	1402
OMIM:176900	1403
OMIM:176920	1404
OMIM:177000	1405
OMIM:177050	1406
OMIM:177100	1407
OMIM:177170	1408
OMIM:177200	1409
OMIM:177300	1410
OMIM:177350	1411
OMIM:177600	1412
OMIM:177650	1413
OMIM:177700	1414
OMIM:177735	1415
OMIM:177750	1416
OMIM:177800	1417
OMIM:177820	1418
OMIM:177850	1419
OMIM:177900	1420
OMIM:177980	1421
OMIM:177990	1422
OMIM:178000	1423
OMIM:178110	1424
OMIM:178200	1425
OMIM:178300	1426
OMIM:178330	1427
OMIM:178350	1428
OMIM:178370	1429
OMIM:178400	1430
OMIM:178500	1431
OMIM:178550	1432
OMIM:178600	1433
OMIM:178610	1434
OMIM:178650	1435
OMIM:178651	1436
OMIM:178800	1437
OMIM:178900	1438
OMIM:178995	1439
OMIM:179000	1440
OMIM:179010	1441
OMIM:179200	1442
OMIM:179250	1443
OMIM:179270	1444
OMIM:179280	1445
OMIM:179300	1446
OMIM:179400	1447
OMIM:179450	1448
OMIM:179500	1449
OMIM:179600	1450
OMIM:179613	1451
OMIM:179620	1452
OMIM:179650	1453
OMIM:179700	1454
OMIM:179800	1455
OMIM:179830	1456
OMIM:179840	1457
OMIM:179850	1458
OMIM:179900	1459
OMIM:180000	1460
OMIM:180020	1461
OMIM:180050	1462
OMIM:180080	1463
OMIM:180100	1464
OMIM:180104	1465
OMIM:180105	1466
OMIM:180200	1467
OMIM:180210	1468
OMIM:180270	1469
OMIM:180295	1470
OMIM:180300	1471
OMIM:180350	1472
OMIM:180360	1473
OMIM:180500	1474
OMIM:180550	1475
OMIM:180600	1476
OMIM:180700	1477
OMIM:180730	1478
OMIM:180750	1479
OMIM:180800	1480
OMIM:180849	1481
OMIM:180860	1482
OMIM:180870	1483
OMIM:180900	1484
OMIM:180920	1485
OMIM:180950	1486
OMIM:181000	1487
OMIM:181010	1488
OMIM:181030	1489
OMIM:181180	1490
OMIM:181200	1491
OMIM:181250	1492
OMIM:181270	1493
OMIM:181300	1494
OMIM:181350	1495
OMIM:181400	1496
OMIM:181405	1497
OMIM:181430	1498
OMIM:181440	1499
OMIM:181450	1500
OMIM:181460	1501
OMIM:181500	1502
OMIM:181510	1503
OMIM:181600	1504
OMIM:181700	1505
OMIM:181750	1506
OMIM:181800	1507
OMIM:182000	1508
OMIM:182150	1509
OMIM:182170	1510
OMIM:182190	1511
OMIM:182200	1512
OMIM:182210	1513
OMIM:182212	1514
OMIM:182220	1515
OMIM:182230	1516
OMIM:182250	1517
OMIM:182255	1518
OMIM:182260	1519
OMIM:182269	1520
OMIM:182270	1521
OMIM:182280	1522
OMIM:182290	1523
OMIM:182400	1524
OMIM:182410	1525
OMIM:182600	1526
OMIM:182601	1527
OMIM:182610	1528
OMIM:182690	1529
OMIM:182800	1530
OMIM:182815	1531
OMIM:182820	1532
OMIM:182830	1533
OMIM:182875	1534
OMIM:182882	1535
OMIM:182900	1536
OMIM:182920	1537
OMIM:182940	1538
OMIM:182950	1539
OMIM:182960	1540
OMIM:182970	1541
OMIM:182980	1542
OMIM:182990	1543
OMIM:183020	1544
OMIM:183050	1545
OMIM:183086	1546
OMIM:183090	1547
OMIM:183100	1548
OMIM:183300	1549
OMIM:183350	1550
OMIM:183400	1551
OMIM:183500	1552
OMIM:183600	1553
OMIM:183700	1554
OMIM:183800	1555
OMIM:183802	1556
OMIM:183840	1557
OMIM:183849	1558
OMIM:183850	1559
OMIM:183900	1560
OMIM:184000	1561
OMIM:184095	1562
OMIM:184100	1563
OMIM:184200	1564
OMIM:184250	1565
OMIM:184252	1566
OMIM:184253	1567
OMIM:184255	1568
OMIM:184260	1569
OMIM:184300	1570
OMIM:184400	1571
OMIM:184450	1572
OMIM:184460	1573
OMIM:184500	1574
OMIM:184510	1575
OMIM:184700	1576
OMIM:184705	1577
OMIM:184800	1578
OMIM:184840	1579
OMIM:184850	1580
OMIM:184900	1581
OMIM:185000	1582
OMIM:185020	1583
OMIM:185050	1584
OMIM:185069	1585
OMIM:185070	1586
OMIM:185100	1587
OMIM:185120	1588
OMIM:185200	1589
OMIM:185300	1590
OMIM:185460	1591
OMIM:185480	1592
OMIM:185500	1593
OMIM:185540	1594
OMIM:185600	1595
OMIM:185610	1596
OMIM:185650	1597
OMIM:185700	1598
OMIM:185750	1599
OMIM:185800	1600
OMIM:185900	1601
OMIM:186000	1602
OMIM:186100	1603
OMIM:186200	1604
OMIM:186300	1605
OMIM:186350	1606
OMIM:186400	1607
OMIM:186500	1608
OMIM:186550	1609
OMIM:186570	1610
OMIM:186575	1611
OMIM:186580	1612
OMIM:186600	1613
OMIM:186700	1614
OMIM:186750	1615
OMIM:186850	1616
OMIM:186890	1617
OMIM:186950	1618
OMIM:187000	1619
OMIM:187030	1620
OMIM:187050	1621
OMIM:187100	1622
OMIM:187260	1623
OMIM:187290	1624
OMIM:187300	1625
OMIM:187310	1626
OMIM:187320	1627
OMIM:187330	1628
OMIM:187340	1629
OMIM:187350	1630
OMIM:187360	1631
OMIM:187370	1632
OMIM:187390	1633
OMIM:187400	1634
OMIM:187500	1635
OMIM:187501	1636
OMIM:187510	1637
OMIM:187550	1638
OMIM:187600	1639
OMIM:187601	1640
OMIM:187650	1641
OMIM:187750	1642
OMIM:187760	1643
OMIM:187770	1644
OMIM:187800	1645
OMIM:187900	1646
OMIM:187940	1647
OMIM:187950	1648
OMIM:188000	1649
OMIM:188020	1650
OMIM:188025	1651
OMIM:188030	1652
OMIM:188050	1653
OMIM:188055	1654
OMIM:188100	1655
OMIM:188150	1656
OMIM:188201	1657
OMIM:188400	1658
OMIM:188455	1659
OMIM:188470	1660
OMIM:188550	1661
OMIM:188560	1662
OMIM:188570	1663
OMIM:188580	1664
OMIM:188700	1665
OMIM:188740	1666
OMIM:188800	1667
OMIM:188850	1668
OMIM:188890	1669
OMIM:189000	1670
OMIM:189100	1671
OMIM:189150	1672
OMIM:189200	1673
OMIM:189230	1674
OMIM:189300	1675
OMIM:189490	1676
OMIM:189500	1677
OMIM:189600	1678
OMIM:189700	1679
OMIM:189800	1680
OMIM:189960	1681
OMIM:189961	1682
OMIM:190100	1683
OMIM:190200	1684
OMIM:190300	1685
OMIM:190310	1686
OMIM:190320	1687
OMIM:190330	1688
OMIM:190340	1689
OMIM:190345	1690
OMIM:190350	1691
OMIM:190351	1692
OMIM:190360	1693
OMIM:190400	1694
OMIM:190410	1695
OMIM:190420	1696
OMIM:190430	1697
OMIM:190440	1698
OMIM:190445	1699
OMIM:190500	1700
OMIM:190600	1701
OMIM:190650	1702
OMIM:190680	1703
OMIM:190685	1704
OMIM:190800	1705
OMIM:190900	1706
OMIM:191000	1707
OMIM:191100	1708
OMIM:191150	1709
OMIM:191181	1710
OMIM:191200	1711
OMIM:191250	1712
OMIM:191270	1713
OMIM:191390	1714
OMIM:191400	1715
OMIM:191420	1716
OMIM:191440	1717
OMIM:191480	1718
OMIM:191482	1719
OMIM:191500	1720
OMIM:191520	1721
OMIM:191530	1722
OMIM:191540	1723
OMIM:191550	1724
OMIM:191600	1725
OMIM:191650	1726
OMIM:191700	1727
OMIM:191800	1728
OMIM:191830	1729
OMIM:191850	1730
OMIM:191900	1731
OMIM:191950	1732
OMIM:192000	1733
OMIM:192050	1734
OMIM:192100	1735
OMIM:192200	1736
OMIM:192300	1737
OMIM:192310	1738
OMIM:192315	1739
OMIM:192350	1740
OMIM:192400	1741
OMIM:192430	1742
OMIM:192445	1743
OMIM:192500	1744
OMIM:192600	1745
OMIM:192605	1746
OMIM:192700	1747
OMIM:192800	1748
OMIM:192900	1749
OMIM:192950	1750
OMIM:193000	1751
OMIM:193003	1752
OMIM:193005	1753
OMIM:193007	1754
OMIM:193070	1755
OMIM:193090	1756
OMIM:193100	1757
OMIM:193200	1758
OMIM:193220	1759
OMIM:193230	1760
OMIM:193235	1761
OMIM:193240	1762
OMIM:193250	1763
OMIM:193300	1764
OMIM:193400	1765
OMIM:193450	1766
OMIM:193500	1767
OMIM:193510	1768
OMIM:193520	1769
OMIM:193530	1770
OMIM:193670	1771
OMIM:193700	1772
OMIM:193900	1773
OMIM:194000	1774
OMIM:194050	1775
OMIM:194070	1776
OMIM:194071	1777
OMIM:194072	1778
OMIM:194080	1779
OMIM:194090	1780
OMIM:194190	1781
OMIM:194200	1782
OMIM:194300	1783
OMIM:194320	1784
OMIM:194350	1785
OMIM:194370	1786
OMIM:194380	1787
OMIM:194400	1788
OMIM:194470	1789
OMIM:200100	1790
OMIM:200110	1791
OMIM:200130	1792
OMIM:200150	1793
OMIM:200170	1794
OMIM:200300	1795
OMIM:200400	1796
OMIM:200450	1797
OMIM:200500	1798
OMIM:200600	1799
OMIM:200610	1800
OMIM:200700	1801
OMIM:200900	1802
OMIM:200950	1803
OMIM:200970	1804
OMIM:200980	1805
OMIM:200990	1806
OMIM:200995	1807
OMIM:201000	1808
OMIM:201020	1809
OMIM:201050	1810
OMIM:201100	1811
OMIM:201170	1812
OMIM:201180	1813
OMIM:201200	1814
OMIM:201250	1815
OMIM:201300	1816
OMIM:201310	1817
OMIM:201400	1818
OMIM:201450	1819
OMIM:201470	1820
OMIM:201475	1821
OMIM:201550	1822
OMIM:201710	1823
OMIM:201750	1824
OMIM:201810	1825
OMIM:201910	1826
OMIM:202010	1827
OMIM:202110	1828
OMIM:202150	1829
OMIM:202155	1830
OMIM:202200	1831
OMIM:202300	1832
OMIM:202355	1833
OMIM:202370	1834
OMIM:202400	1835
OMIM:202550	1836
OMIM:202600	1837
OMIM:202650	1838
OMIM:202660	1839
OMIM:202700	1840
OMIM:202900	1841
OMIM:203000	1842
OMIM:203100	1843
OMIM:203200	1844
OMIM:203290	1845
OMIM:203300	1846
OMIM:203330	1847
OMIM:203340	1848
OMIM:203400	1849
OMIM:203450	1850
OMIM:203500	1851
OMIM:203550	1852
OMIM:203600	1853
OMIM:203650	1854
OMIM:203655	1855
OMIM:203700	1856
OMIM:203740	1857
OMIM:203750	1858
OMIM:203760	1859
OMIM:203780	1860
OMIM:203800	1861
OMIM:204000	1862
OMIM:204100	1863
OMIM:204110	1864
OMIM:204200	1865
OMIM:204300	1866
OMIM:204500	1867
OMIM:204650	1868
OMIM:204690	1869
OMIM:204700	1870
OMIM:204730	1871
OMIM:204750	1872
OMIM:204800	1873
OMIM:204850	1874
OMIM:204870	1875
OMIM:204900	1876
OMIM:205000	1877
OMIM:205100	1878
OMIM:205200	1879
OMIM:205250	1880
OMIM:205400	1881
OMIM:205700	1882
OMIM:205950	1883
OMIM:206000	1884
OMIM:206100	1885
OMIM:206200	1886
OMIM:206300	1887
OMIM:206400	1888
OMIM:206500	1889
OMIM:206550	1890
OMIM:206570	1891
OMIM:206600	1892
OMIM:206700	1893
OMIM:206750	1894
OMIM:206780	1895
OMIM:206800	1896
OMIM:206900	1897
OMIM:206920	1898
OMIM:207000	1899
OMIM:207300	1900
OMIM:207410	1901
OMIM:207500	1902
OMIM:207600	1903
OMIM:207620	1904
OMIM:207720	1905
OMIM:207731	1906
OMIM:207740	1907
OMIM:207750	1908
OMIM:207770	1909
OMIM:207780	1910
OMIM:207790	1911
OMIM:207800	1912
OMIM:207900	1913
OMIM:207950	1914
OMIM:208000	1915
OMIM:208050	1916
OMIM:208060	1917
OMIM:208080	1918
OMIM:208081	1919
OMIM:208085	1920
OMIM:208100	1921
OMIM:208150	1922
OMIM:208155	1923
OMIM:208158	1924
OMIM:208230	1925
OMIM:208250	1926
OMIM:208300	1927
OMIM:208400	1928
OMIM:208500	1929
OMIM:208530	1930
OMIM:208540	1931
OMIM:208550	1932
OMIM:208600	1933
OMIM:208700	1934
OMIM:208750	1935
OMIM:208850	1936
OMIM:208870	1937
OMIM:208900	1938
OMIM:208910	1939
OMIM:208920	1940
OMIM:209010	1941
OMIM:209050	1942
OMIM:209100	1943
OMIM:209300	1944
OMIM:209500	1945
OMIM:209600	1946
OMIM:209700	1947
OMIM:209770	1948
OMIM:209800	1949
OMIM:209850	1950
OMIM:209880	1951
OMIM:209885	1952
OMIM:209900	1953
OMIM:209920	1954
OMIM:209950	1955
OMIM:209970	1956
OMIM:210000	1957
OMIM:210050	1958
OMIM:210100	1959
OMIM:210200	1960
OMIM:210210	1961
OMIM:210250	1962
OMIM:210350	1963
OMIM:210370	1964
OMIM:210400	1965
OMIM:210500	1966
OMIM:210550	1967
OMIM:210600	1968
OMIM:210700	1969
OMIM:210710	1970
OMIM:210720	1971
OMIM:210730	1972
OMIM:210740	1973
OMIM:210745	1974
OMIM:210750	1975
OMIM:210900	1976
OMIM:211000	1977
OMIM:211120	1978
OMIM:211180	1979
OMIM:211200	1980
OMIM:211350	1981
OMIM:211355	1982
OMIM:211369	1983
OMIM:211370	1984
OMIM:211380	1985
OMIM:211390	1986
OMIM:211400	1987
OMIM:211450	1988
OMIM:211480	1989
OMIM:211500	1990
OMIM:211530	1991
OMIM:211600	1992
OMIM:211750	1993
OMIM:211770	1994
OMIM:211800	1995
OMIM:211890	1996
OMIM:211900	1997
OMIM:211910	1998
OMIM:211920	1999
OMIM:211930	2000
OMIM:211960	2001
OMIM:211965	2002
OMIM:211980	2003
OMIM:211990	2004
OMIM:212050	2005
OMIM:212060	2006
OMIM:212065	2007
OMIM:212066	2008
OMIM:212067	2009
OMIM:212070	2010
OMIM:212080	2011
OMIM:212090	2012
OMIM:212093	2013
OMIM:212100	2014
OMIM:212112	2015
OMIM:212130	2016
OMIM:212135	2017
OMIM:212138	2018
OMIM:212140	2019
OMIM:212160	2020
OMIM:212200	2021
OMIM:212350	2022
OMIM:212360	2023
OMIM:212400	2024
OMIM:212500	2025
OMIM:212540	2026
OMIM:212550	2027
OMIM:212710	2028
OMIM:212720	2029
OMIM:212750	2030
OMIM:212780	2031
OMIM:212790	2032
OMIM:212800	2033
OMIM:212835	2034
OMIM:212840	2035
OMIM:212850	2036
OMIM:212890	2037
OMIM:212895	2038
OMIM:213000	2039
OMIM:213002	2040
OMIM:213010	2041
OMIM:213100	2042
OMIM:213200	2043
OMIM:213300	2044
OMIM:213400	2045
OMIM:213500	2046
OMIM:213600	2047
OMIM:213700	2048
OMIM:213820	2049
OMIM:213900	2050
OMIM:213950	2051
OMIM:213980	2052
OMIM:214100	2053
OMIM:214110	2054
OMIM:214150	2055
OMIM:214200	2056
OMIM:214290	2057
OMIM:214300	2058
OMIM:214350	2059
OMIM:214370	2060
OMIM:214400	2061
OMIM:214450	2062
OMIM:214500	2063
OMIM:214700	2064
OMIM:214800	2065
OMIM:214900	2066
OMIM:214950	2067
OMIM:214980	2068
OMIM:215030	2069
OMIM:215045	2070
OMIM:215050	2071
OMIM:215100	2072
OMIM:215105	2073
OMIM:215140	2074
OMIM:215150	2075
OMIM:215250	2076
OMIM:215300	2077
OMIM:215400	2078
OMIM:215450	2079
OMIM:215470	2080
OMIM:215480	2081
OMIM:215500	2082
OMIM:215510	2083
OMIM:215518	2084
OMIM:215520	2085
OMIM:215550	2086
OMIM:215600	2087
OMIM:215700	2088
OMIM:215720	2089
OMIM:215800	2090
OMIM:215850	2091
OMIM:216100	2092
OMIM:216300	2093
OMIM:216330	2094
OMIM:216340	2095
OMIM:216360	2096
OMIM:216400	2097
OMIM:216550	2098
OMIM:216700	2099
OMIM:216800	2100
OMIM:216820	2101
OMIM:216900	2102
OMIM:216920	2103
OMIM:216950	2104
OMIM:217000	2105
OMIM:217080	2106
OMIM:217085	2107
OMIM:217090	2108
OMIM:217095	2109
OMIM:217100	2110
OMIM:217150	2111
OMIM:217200	2112
OMIM:217300	2113
OMIM:217400	2114
OMIM:217500	2115
OMIM:217520	2116
OMIM:217600	2117
OMIM:217700	2118
OMIM:217800	2119
OMIM:217980	2120
OMIM:217990	2121
OMIM:218000	2122
OMIM:218010	2123
OMIM:218030	2124
OMIM:218040	2125
OMIM:218050	2126
OMIM:218090	2127
OMIM:218100	2128
OMIM:218200	2129
OMIM:218300	2130
OMIM:218330	2131
OMIM:218340	2132
OMIM:218350	2133
OMIM:218400	2134
OMIM:218450	2135
OMIM:218530	2136
OMIM:218550	2137
OMIM:218600	2138
OMIM:218649	2139
OMIM:218650	2140
OMIM:218670	2141
OMIM:218700	2142
OMIM:218800	2143
OMIM:218900	2144
OMIM:219000	2145
OMIM:219050	2146
OMIM:219070	2147
OMIM:219080	2148
OMIM:219090	2149
OMIM:219095	2150
OMIM:219100	2151
OMIM:219150	2152
OMIM:219200	2153
OMIM:219250	2154
OMIM:219300	2155
OMIM:219400	2156
OMIM:219500	2157
OMIM:219550	2158
OMIM:219600	2159
OMIM:219700	2160
OMIM:219721	2161
OMIM:219730	2162
OMIM:219750	2163
OMIM:219800	2164
OMIM:219900	2165
OMIM:220100	2166
OMIM:220110	2167
OMIM:220111	2168
OMIM:220120	2169
OMIM:220150	2170
OMIM:220200	2171
OMIM:220210	2172
OMIM:220219	2173
OMIM:220220	2174
OMIM:220290	2175
OMIM:220300	2176
OMIM:220400	2177
OMIM:220500	2178
OMIM:220600	2179
OMIM:220900	2180
OMIM:221200	2181
OMIM:221300	2182
OMIM:221320	2183
OMIM:221350	2184
OMIM:221400	2185
OMIM:221500	2186
OMIM:221700	2187
OMIM:221740	2188
OMIM:221745	2189
OMIM:221750	2190
OMIM:221760	2191
OMIM:221770	2192
OMIM:221780	2193
OMIM:221790	2194
OMIM:221800	2195
OMIM:221810	2196
OMIM:221820	2197
OMIM:221900	2198
OMIM:221950	2199
OMIM:221995	2200
OMIM:222100	2201
OMIM:222300	2202
OMIM:222350	2203
OMIM:222400	2204
OMIM:222448	2205
OMIM:222470	2206
OMIM:222500	2207
OMIM:222600	2208
OMIM:222690	2209
OMIM:222700	2210
OMIM:222730	2211
OMIM:222748	2212
OMIM:222765	2213
OMIM:222800	2214
OMIM:222900	2215
OMIM:223000	2216
OMIM:223100	2217
OMIM:223200	2218
OMIM:223300	2219
OMIM:223320	2220
OMIM:223330	2221
OMIM:223340	2222
OMIM:223350	2223
OMIM:223360	2224
OMIM:223370	2225
OMIM:223380	2226
OMIM:223400	2227
OMIM:223500	2228
OMIM:223540	2229
OMIM:223550	2230
OMIM:223800	2231
OMIM:223900	2232
OMIM:224000	2233
OMIM:224050	2234
OMIM:224100	2235
OMIM:224120	2236
OMIM:224230	2237
OMIM:224250	2238
OMIM:224300	2239
OMIM:224400	2240
OMIM:224410	2241
OMIM:224500	2242
OMIM:224550	2243
OMIM:224690	2244
OMIM:224700	2245
OMIM:224750	2246
OMIM:224800	2247
OMIM:224900	2248
OMIM:225000	2249
OMIM:225040	2250
OMIM:225050	2251
OMIM:225060	2252
OMIM:225100	2253
OMIM:225200	2254
OMIM:225250	2255
OMIM:225280	2256
OMIM:225290	2257
OMIM:225300	2258
OMIM:225310	2259
OMIM:225320	2260
OMIM:225400	2261
OMIM:225410	2262
OMIM:225500	2263
OMIM:225700	2264
OMIM:225740	2265
OMIM:225750	2266
OMIM:225753	2267
OMIM:225755	2268
OMIM:225790	2269
OMIM:226000	2270
OMIM:226100	2271
OMIM:226110	2272
OMIM:226150	2273
OMIM:226200	2274
OMIM:226300	2275
OMIM:226350	2276
OMIM:226400	2277
OMIM:226440	2278
OMIM:226500	2279
OMIM:226600	2280
OMIM:226650	2281
OMIM:226670	2282
OMIM:226700	2283
OMIM:226730	2284
OMIM:226735	2285
OMIM:226750	2286
OMIM:226800	2287
OMIM:226810	2288
OMIM:226850	2289
OMIM:226900	2290
OMIM:226950	2291
OMIM:226960	2292
OMIM:226980	2293
OMIM:226985	2294
OMIM:226990	2295
OMIM:227000	2296
OMIM:227010	2297
OMIM:227050	2298
OMIM:227090	2299
OMIM:227150	2300
OMIM:227200	2301
OMIM:227210	2302
OMIM:227220	2303
OMIM:227240	2304
OMIM:227250	2305
OMIM:227255	2306
OMIM:227260	2307
OMIM:227270	2308
OMIM:227280	2309
OMIM:227300	2310
OMIM:227310	2311
OMIM:227320	2312
OMIM:227330	2313
OMIM:227400	2314
OMIM:227500	2315
OMIM:227600	2316
OMIM:227645	2317
OMIM:227646	2318
OMIM:227650	2319
OMIM:227810	2320
OMIM:227850	2321
OMIM:228000	2322
OMIM:228020	2323
OMIM:228100	2324
OMIM:228200	2325
OMIM:228250	2326
OMIM:228300	2327
OMIM:228355	2328
OMIM:228400	2329
OMIM:228520	2330
OMIM:228550	2331
OMIM:228560	2332
OMIM:228600	2333
OMIM:228800	2334
OMIM:228900	2335
OMIM:228930	2336
OMIM:228940	2337
OMIM:228960	2338
OMIM:228980	2339
OMIM:228990	2340
OMIM:229045	2341
OMIM:229050	2342
OMIM:229070	2343
OMIM:229100	2344
OMIM:229120	2345
OMIM:229200	2346
OMIM:229230	2347
OMIM:229250	2348
OMIM:229300	2349
OMIM:229310	2350
OMIM:229400	2351
OMIM:229500	2352
OMIM:229600	2353
OMIM:229650	2354
OMIM:229700	2355
OMIM:229800	2356
OMIM:229850	2357
OMIM:230000	2358
OMIM:230200	2359
OMIM:230300	2360
OMIM:230350	2361
OMIM:230400	2362
OMIM:230450	2363
OMIM:230500	2364
OMIM:230600	2365
OMIM:230650	2366
OMIM:230740	2367
OMIM:230750	2368
OMIM:230800	2369
OMIM:230900	2370
OMIM:231000	2371
OMIM:231005	2372
OMIM:231050	2373
OMIM:231060	2374
OMIM:231070	2375
OMIM:231080	2376
OMIM:231090	2377
OMIM:231095	2378
OMIM:231100	2379
OMIM:231200	2380
OMIM:231300	2381
OMIM:231530	2382
OMIM:231550	2383
OMIM:231630	2384
OMIM:231670	2385
OMIM:231680	2386
OMIM:231690	2387
OMIM:231900	2388
OMIM:231950	2389
OMIM:231970	2390
OMIM:232200	2391
OMIM:232220	2392
OMIM:232240	2393
OMIM:232300	2394
OMIM:232400	2395
OMIM:232500	2396
OMIM:232600	2397
OMIM:232700	2398
OMIM:232800	2399
OMIM:232900	2400
OMIM:233100	2401
OMIM:233270	2402
OMIM:233300	2403
OMIM:233400	2404
OMIM:233420	2405
OMIM:233430	2406
OMIM:233450	2407
OMIM:233600	2408
OMIM:233650	2409
OMIM:233670	2410
OMIM:233690	2411
OMIM:233700	2412
OMIM:233710	2413
OMIM:233800	2414
OMIM:233805	2415
OMIM:233810	2416
OMIM:233910	2417
OMIM:234000	2418
OMIM:234030	2419
OMIM:234050	2420
OMIM:234100	2421
OMIM:234200	2422
OMIM:234250	2423
OMIM:234280	2424
OMIM:234300	2425
OMIM:234350	2426
OMIM:234500	2427
OMIM:234580	2428
OMIM:234700	2429
OMIM:234750	2430
OMIM:234800	2431
OMIM:234810	2432
OMIM:234820	2433
OMIM:235000	2434
OMIM:235200	2435
OMIM:235255	2436
OMIM:235370	2437
OMIM:235400	2438
OMIM:235500	2439
OMIM:235510	2440
OMIM:235550	2441
OMIM:235555	2442
OMIM:235700	2443
OMIM:235730	2444
OMIM:235740	2445
OMIM:235750	2446
OMIM:235760	2447
OMIM:235800	2448
OMIM:235830	2449
OMIM:235900	2450
OMIM:236000	2451
OMIM:236100	2452
OMIM:236110	2453
OMIM:236130	2454
OMIM:236200	2455
OMIM:236250	2456
OMIM:236270	2457
OMIM:236300	2458
OMIM:236400	2459
OMIM:236410	2460
OMIM:236450	2461
OMIM:236500	2462
OMIM:236600	2463
OMIM:236635	2464
OMIM:236640	2465
OMIM:236660	2466
OMIM:236670	2467
OMIM:236680	2468
OMIM:236690	2469
OMIM:236700	2470
OMIM:236730	2471
OMIM:236750	2472
OMIM:236792	2473
OMIM:236795	2474
OMIM:236800	2475
OMIM:236900	2476
OMIM:237000	2477
OMIM:237100	2478
OMIM:237300	2479
OMIM:237310	2480
OMIM:237400	2481
OMIM:237450	2482
OMIM:237500	2483
OMIM:237550	2484
OMIM:237800	2485
OMIM:237900	2486
OMIM:238320	2487
OMIM:238340	2488
OMIM:238350	2489
OMIM:238600	2490
OMIM:238700	2491
OMIM:238710	2492
OMIM:238750	2493
OMIM:238800	2494
OMIM:238950	2495
OMIM:238970	2496
OMIM:239000	2497
OMIM:239100	2498
OMIM:239199	2499
OMIM:239200	2500
OMIM:239300	2501
OMIM:239350	2502
OMIM:239500	2503
OMIM:239510	2504
OMIM:239710	2505
OMIM:239711	2506
OMIM:239800	2507
OMIM:239840	2508
OMIM:239850	2509
OMIM:239900	2510
OMIM:240000	2511
OMIM:240150	2512
OMIM:240200	2513
OMIM:240300	2514
OMIM:240400	2515
OMIM:240500	2516
OMIM:240600	2517
OMIM:240800	2518
OMIM:240900	2519
OMIM:240950	2520
OMIM:241000	2521
OMIM:241080	2522
OMIM:241090	2523
OMIM:241100	2524
OMIM:241120	2525
OMIM:241150	2526
OMIM:241200	2527
OMIM:241310	2528
OMIM:241410	2529
OMIM:241500	2530
OMIM:241510	2531
OMIM:241519	2532
OMIM:241520	2533
OMIM:241530	2534
OMIM:241540	2535
OMIM:241550	2536
OMIM:241600	2537
OMIM:241760	2538
OMIM:241800	2539
OMIM:241850	2540
OMIM:242050	2541
OMIM:242100	2542
OMIM:242150	2543
OMIM:242300	2544
OMIM:242400	2545
OMIM:242500	2546
OMIM:242510	2547
OMIM:242520	2548
OMIM:242530	2549
OMIM:242550	2550
OMIM:242600	2551
OMIM:242670	2552
OMIM:242680	2553
OMIM:242700	2554
OMIM:242840	2555
OMIM:242850	2556
OMIM:242860	2557
OMIM:242870	2558
OMIM:242880	2559
OMIM:242890	2560
OMIM:242900	2561
OMIM:243000	2562
OMIM:243050	2563
OMIM:243060	2564
OMIM:243080	2565
OMIM:243100	2566
OMIM:243110	2567
OMIM:243150	2568
OMIM:243180	2569
OMIM:243185	2570
OMIM:243200	2571
OMIM:243300	2572
OMIM:243310	2573
OMIM:243320	2574
OMIM:243400	2575
OMIM:243440	2576
OMIM:243450	2577
OMIM:243500	2578
OMIM:243600	2579
OMIM:243605	2580
OMIM:243700	2581
OMIM:243800	2582
OMIM:243910	2583
OMIM:244100	2584
OMIM:244200	2585
OMIM:244300	2586
OMIM:244400	2587
OMIM:244450	2588
OMIM:244460	2589
OMIM:244510	2590
OMIM:244600	2591
OMIM:244850	2592
OMIM:245000	2593
OMIM:245010	2594
OMIM:245050	2595
OMIM:245100	2596
OMIM:245130	2597
OMIM:245150	2598
OMIM:245160	2599
OMIM:245180	2600
OMIM:245190	2601
OMIM:245200	2602
OMIM:245300	2603
OMIM:245340	2604
OMIM:245348	2605
OMIM:245349	2606
OMIM:245400	2607
OMIM:245450	2608
OMIM:245480	2609
OMIM:245550	2610
OMIM:245552	2611
OMIM:245570	2612
OMIM:245590	2613
OMIM:245600	2614
OMIM:245650	2615
OMIM:245660	2616
OMIM:245800	2617
OMIM:245900	2618
OMIM:246000	2619
OMIM:246200	2620
OMIM:246300	2621
OMIM:246400	2622
OMIM:246450	2623
OMIM:246470	2624
OMIM:246500	2625
OMIM:246550	2626
OMIM:246555	2627
